08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.d4.a(:3)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.d4.a(:3)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.d4.a(:3)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils.getSerialNumber(Unknown Source:15)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils.getSerialNumber(Unknown Source:15)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils.getSerialNumber(Unknown Source:15)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.u1.a(Unknown Source:2)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.u1.a(Unknown Source:2)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.u1.a(Unknown Source:2)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.k1.p(:4)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.k1.p(:4)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.k1.p(:4)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.c0.handleMessage(:76)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.c0.handleMessage(:76)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.bdtracker.c0.handleMessage(:76)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at android.os.Handler.dispatchMessage(Handler.java:102)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at android.os.Handler.dispatchMessage(Handler.java:102)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at android.os.Handler.dispatchMessage(Handler.java:102)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at android.os.Looper.loop(Looper.java:193)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at android.os.Looper.loop(Looper.java:193)

